# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,RYPQAVBIDB,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,20,33
# x,y,z,u,w
9.460210672452666891e-01, 2.199764161282389718e+00, -5.008594772537205975e-02, 1.379924725610084613e+00, 7.836633902842906618e-01
7.950839074899473946e-01, 2.199764161282389718e+00, -5.782583161999573645e-02, 1.379924725610084613e+00, 1.000000000000000000e+00
6.440053958368834319e-01, 2.199764161282389718e+00, -6.189279457683584396e-02, 1.379924725610084613e+00, 1.216336609715709338e+00
5.046391208101921322e-01, 2.199764161282390162e+00, -6.093274041306531719e-02, 1.379924725610084613e+00, 1.415838762408753171e+00
3.855569256809130430e-01, 2.199764161282389718e+00, -5.477846755073991630e-02, 1.379924725610084613e+00, 1.586533649582798411e+00
2.903596688508158774e-01, 2.199764161282389718e+00, -4.537463776347533395e-02, 1.379924725610084613e+00, 1.723464124463156111e+00
2.180224766285530635e-01, 2.199764161282389718e+00, -3.675070396463930161e-02, 1.379924725610084613e+00, 1.827739635619072489e+00
1.653246973789206098e-01, 2.199764161282389718e+00, -2.866892771052357430e-02, 1.379924725610084613e+00, 1.904044169930654951e+00
1.290550836778697474e-01, 2.199764161282389718e+00, -1.794138610704810316e-02, 1.379924725610084613e+00, 1.958266880232111484e+00
1.105287968254397846e-01, 2.199764161282389718e+00, 0.000000000000000000e+00, 1.379924725610084613e+00, 2.000000000000000000e+00
1.172063822109610937e-01, 2.199764161282389718e+00, 2.533749355695424227e-02, 1.379924725610084613e+00, 2.041733119767888294e+00
1.462418472099644429e-01, 2.199764161282389718e+00, 5.071463068791599860e-02, 1.379924725610084613e+00, 2.095955830069344827e+00
1.954795226468282743e-01, 2.199764161282390607e+00, 7.397260291043980529e-02, 1.379924725610084613e+00, 2.172260364380927289e+00
2.675535002877209023e-01, 2.199764161282389718e+00, 9.238298441351026902e-02, 1.379924725610084613e+00, 2.276535875536843889e+00
3.647577016784100401e-01, 2.199764161282389718e+00, 1.024454093576716435e-01, 1.379924725610084613e+00, 2.413466350417201589e+00
4.866048661512266116e-01, 2.199764161282389718e+00, 1.046060866420220059e-01, 1.379924725610084613e+00, 2.584161237591246607e+00
6.289681939713180903e-01, 2.199764161282389718e+00, 1.001226040356975183e-01, 1.379924725610084613e+00, 2.783663390284290440e+00
7.830704819904860114e-01, 2.199764161282389718e+00, 8.966535015051113611e-02, 1.379924725610084613e+00, 3.000000000000000000e+00
9.368549032467352600e-01, 2.199764161282389718e+00, 7.524590647852573422e-02, 1.379924725610084613e+00, 3.216336609715709116e+00
1.078405222387472717e+00, 2.199764161282389718e+00, 5.934485222116082925e-02, 1.379924725610084613e+00, 3.415838762408752949e+00
1.199325465534308632e+00, 2.199764161282390162e+00, 4.413389670520642682e-02, 1.379924725610084613e+00, 3.586533649582798411e+00
1.296193381231611097e+00, 2.199764161282389718e+00, 3.091045586654829827e-02, 1.379924725610084613e+00, 3.723464124463156111e+00
1.369873067573437631e+00, 2.199764161282389718e+00, 2.022073242575374297e-02, 1.379924725610084613e+00, 3.827739635619072267e+00
1.423735042610709156e+00, 2.199764161282389718e+00, 1.203546714311090789e-02, 1.379924725610084613e+00, 3.904044169930655173e+00
1.461979064921588245e+00, 2.199764161282389718e+00, 6.019878058821217202e-03, 1.379924725610084613e+00, 3.958266880232111262e+00
1.488535907801491476e+00, 2.199764161282389718e+00, 0.000000000000000000e+00, 1.379924725610084613e+00, 4.000000000000000000e+00
1.428548381888519625e+00, 2.597725019067420149e+00, 0.000000000000000000e+00, 1.448657170823388629e+00, 0.000000000000000000e+00
1.403844246321036549e+00, 2.597725019067420149e+00, -4.501339200686712075e-03, 1.448657170823388629e+00, 4.173311976788848798e-02
1.368384810014114716e+00, 2.597725019067420149e+00, -8.484479333950752100e-03, 1.448657170823388629e+00, 9.595583006934514658e-02
1.318457202825921382e+00, 2.597725019067420593e+00, -1.383865063700874878e-02, 1.448657170823388629e+00, 1.722603643809274832e-01
1.250181669289432751e+00, 2.597725019067419705e+00, -2.071251152138657570e-02, 1.448657170823388629e+00, 2.765358755368439447e-01
1.160452881205979558e+00, 2.597725019067420149e+00, -2.899205168935915788e-02, 1.448657170823388629e+00, 4.134663504172014781e-01
1.048498442802544783e+00, 2.597725019067420149e+00, -3.815981296869162126e-02, 1.448657170823388629e+00, 5.841612375912467181e-01
9.175226117325935293e-01, 2.597725019067420149e+00, -4.717878313641658827e-02, 1.448657170823388629e+00, 7.836633902842906618e-01
7.753462652372351549e-01, 2.597725019067420149e+00, -5.446945944972739206e-02, 1.448657170823388629e+00, 1.000000000000000000e+00
6.330367707834423374e-01, 2.597725019067420149e+00, -5.830036456004047962e-02, 1.448657170823388629e+00, 1.216336609715709338e+00
5.017597021523889644e-01, 2.597725019067420593e+00, -5.739603461133019335e-02, 1.448657170823388629e+00, 1.415838762408753171e+00
3.895893689801140369e-01, 2.597725019067420149e+00, -5.159897287048227643e-02, 1.448657170823388629e+00, 1.586533649582798411e+00
2.999176258271938900e-01, 2.597725019067420149e+00, -4.274096753066067983e-02, 1.448657170823388629e+00, 1.723464124463156111e+00
2.317790996096351086e-01, 2.597725019067420149e+00, -3.461751333093929239e-02, 1.448657170823388629e+00, 1.827739635619072489e+00
1.821400320151029817e-01, 2.597725019067420149e+00, -2.700490337359103682e-02, 1.448657170823388629e+00, 1.904044169930654951e+00
1.479756076151342303e-01, 2.597725019067420149e+00, -1.690001813466061528e-02, 1.448657170823388629e+00, 1.958266880232111484e+00
1.305246380018670327e-01, 2.597725019067420149e+00, 0.000000000000000000e+00, 1.448657170823388629e+00, 2.000000000000000000e+00
1.368146377509233402e-01, 2.597725019067420149e+00, 2.386683492816406293e-02, 1.448657170823388629e+00, 2.041733119767888294e+00
1.641648035688638707e-01, 2.597725019067420149e+00, 4.777101240699017926e-02, 1.448657170823388629e+00, 2.095955830069344827e+00
2.105445581652329035e-01, 2.597725019067421037e+00, 6.967906119309467960e-02, 1.448657170823388629e+00, 2.172260364380927289e+00
2.784351907467169651e-01, 2.597725019067419705e+00, 8.702081893823471193e-02, 1.448657170823388629e+00, 2.276535875536843889e+00
3.699973979094715593e-01, 2.597725019067420149e+00, 9.649915390716812258e-02, 1.448657170823388629e+00, 2.413466350417201589e+00
4.847722058149752100e-01, 2.597725019067420149e+00, 9.853445830205784239e-02, 1.448657170823388629e+00, 2.584161237591246607e+00
6.188723699558621449e-01, 2.597725019067420149e+00, 9.431120950170160389e-02, 1.448657170823388629e+00, 2.783663390284290440e+00
7.640301323816729440e-01, 2.597725019067420149e+00, 8.446092372980271157e-02, 1.448657170823388629e+00, 3.000000000000000000e+00
9.088884788290352290e-01, 2.597725019067420149e+00, 7.087845776049707391e-02, 1.448657170823388629e+00, 3.216336609715709116e+00
1.042222831842549713e+00, 2.597725019067420149e+00, 5.590035849622536357e-02, 1.448657170823388629e+00, 3.415838762408752949e+00
1.156124518431919990e+00, 2.597725019067420593e+00, 4.157224253583292894e-02, 1.448657170823388629e+00, 3.586533649582798411e+00
1.247369950762707624e+00, 2.597725019067420149e+00, 2.911632699828459528e-02, 1.448657170823388629e+00, 3.723464124463156111e+00
1.316773063092128826e+00, 2.597725019067420149e+00, 1.904706485064230903e-02, 1.448657170823388629e+00, 3.827739635619072267e+00
1.367508731789124354e+00, 2.597725019067420149e+00, 1.133685158983235679e-02, 1.448657170823388629e+00, 3.904044169930655173e+00
1.403532972065006490e+00, 2.597725019067420149e+00, 5.670467585698859420e-03, 1.448657170823388629e+00, 3.958266880232111262e+00
1.428548381888519625e+00, 2.597725019067420149e+00, 0.000000000000000000e+00, 1.448657170823388629e+00, 4.000000000000000000e+00
1.369698848746323083e+00, 2.988136364310995052e+00, 0.000000000000000000e+00, 1.516085727860275512e+00, 0.000000000000000000e+00
1.346488087843962234e+00, 2.988136364310995052e+00, -4.229231484022683007e-03, 1.516085727860275512e+00, 4.173311976788848798e-02
1.313172188341864555e+00, 2.988136364310995052e+00, -7.971589237089737878e-03, 1.516085727860275512e+00, 9.595583006934514658e-02
1.266262724551619145e+00, 2.988136364310995496e+00, -1.300209878906687273e-02, 1.516085727860275512e+00, 1.722603643809274832e-01
1.202114473742857292e+00, 2.988136364310994608e+00, -1.946043209231309093e-02, 1.516085727860275512e+00, 2.765358755368439447e-01
1.117809817078413204e+00, 2.988136364310995052e+00, -2.723940645091784893e-02, 1.516085727860275512e+00, 4.134663504172014781e-01
1.012623077243011593e+00, 2.988136364310995052e+00, -3.585303733764097500e-02, 1.516085727860275512e+00, 5.841612375912467181e-01
8.895647858901409855e-01, 2.988136364310995052e+00, -4.432676888472431714e-02, 1.516085727860275512e+00, 7.836633902842906618e-01
7.559830557328964806e-01, 2.988136364310995052e+00, -5.117675930472873752e-02, 1.516085727860275512e+00, 1.000000000000000000e+00
6.222762259237779592e-01, 2.988136364310995052e+00, -5.477608470157237230e-02, 1.516085727860275512e+00, 1.216336609715709338e+00
4.989349074779346749e-01, 2.988136364310995496e+00, -5.392642185224817697e-02, 1.516085727860275512e+00, 1.415838762408753171e+00
3.935453148533383239e-01, 2.988136364310995052e+00, -4.847979476280840638e-02, 1.516085727860275512e+00, 1.586533649582798411e+00
3.092942636746870977e-01, 2.988136364310995052e+00, -4.015725931311393826e-02, 1.516085727860275512e+00, 1.723464124463156111e+00
2.452747527096545144e-01, 2.988136364310995052e+00, -3.252479036919089794e-02, 1.516085727860275512e+00, 1.827739635619072489e+00
1.986363715108306061e-01, 2.988136364310995052e+00, -2.537244639398825857e-02, 1.516085727860275512e+00, 1.904044169930654951e+00
1.665371999389975710e-01, 2.988136364310995052e+00, -1.587840542315874931e-02, 1.516085727860275512e+00, 1.958266880232111484e+00
1.501411482697758148e-01, 2.988136364310995052e+00, 0.000000000000000000e+00, 1.516085727860275512e+00, 2.000000000000000000e+00
1.560509150718744631e-01, 2.988136364310995052e+00, 2.242407541443773231e-02, 1.516085727860275512e+00, 2.041733119767888294e+00
1.817477526603034355e-01, 2.988136364310995052e+00, 4.488323600773280742e-02, 1.516085727860275512e+00, 2.095955830069344827e+00
2.253238025753946383e-01, 2.988136364310995940e+00, 6.546697006670157415e-02, 1.516085727860275512e+00, 2.172260364380927289e+00
2.891104502038057689e-01, 2.988136364310994608e+00, 8.176037637040853290e-02, 1.516085727860275512e+00, 2.276535875536843889e+00
3.751376945346773795e-01, 2.988136364310995052e+00, 9.066570183724864673e-02, 1.516085727860275512e+00, 2.413466350417201589e+00
4.829743119436212817e-01, 2.988136364310995052e+00, 9.257801172784509147e-02, 1.516085727860275512e+00, 2.584161237591246607e+00
6.089680686706697710e-01, 2.988136364310995052e+00, 8.861005997059852313e-02, 1.516085727860275512e+00, 2.783663390284290440e+00
7.453509875379855654e-01, 2.988136364310995052e+00, 7.935522782935930386e-02, 1.516085727860275512e+00, 3.000000000000000000e+00
8.814525911908975830e-01, 2.988136364310995052e+00, 6.659386168545051998e-02, 1.516085727860275512e+00, 3.216336609715709116e+00
1.006726838981858663e+00, 2.988136364310995052e+00, 5.252120850564633014e-02, 1.516085727860275512e+00, 3.415838762408752949e+00
1.113743114471958950e+00, 2.988136364310995496e+00, 3.905918420170360894e-02, 1.516085727860275512e+00, 3.586533649582798411e+00
1.199472724701678095e+00, 2.988136364310995052e+00, 2.735623363408360570e-02, 1.516085727860275512e+00, 3.723464124463156111e+00
1.264680391723965958e+00, 2.988136364310995052e+00, 1.789566232472973237e-02, 1.516085727860275512e+00, 3.827739635619072267e+00
1.312349061644388692e+00, 2.988136364310995052e+00, 1.065148911604128779e-02, 1.516085727860275512e+00, 3.904044169930655173e+00
1.346195630238552710e+00, 2.988136364310995052e+00, 5.327685600522866216e-03, 1.516085727860275512e+00, 3.958266880232111262e+00
1.369698848746323083e+00, 2.988136364310995052e+00, 0.000000000000000000e+00, 1.516085727860275512e+00, 4.000000000000000000e+00
1.312893639358427622e+00, 3.364985542712880306e+00, 0.000000000000000000e+00, 1.581171941746611465e+00, 0.000000000000000000e+00
1.291124376052009470e+00, 3.364985542712880306e+00, -3.966576285317643946e-03, 1.581171941746611465e+00, 4.173311976788848798e-02
1.259877550857340989e+00, 3.364985542712880306e+00, -7.476515991992446070e-03, 1.581171941746611465e+00, 9.595583006934514658e-02
1.215881385754935096e+00, 3.364985542712880751e+00, -1.219460720249223272e-02, 1.581171941746611465e+00, 1.722603643809274832e-01
1.155717043518311726e+00, 3.364985542712879862e+00, -1.825184758295191403e-02, 1.581171941746611465e+00, 2.765358755368439447e-01
1.076648093996348754e+00, 3.364985542712880306e+00, -2.554764486103753424e-02, 1.581171941746611465e+00, 4.134663504172014781e-01
9.779939554188428197e-01, 3.364985542712880306e+00, -3.362639481838587685e-02, 1.581171941746611465e+00, 5.841612375912467181e-01
8.625781631216404843e-01, 3.364985542712880306e+00, -4.157382832437724052e-02, 1.581171941746611465e+00, 7.836633902842906618e-01
7.372924882536624480e-01, 3.364985542712880306e+00, -4.799844146257598726e-02, 1.581171941746611465e+00, 1.000000000000000000e+00
6.118894824571116109e-01, 3.364985542712880306e+00, -5.137423179616201069e-02, 1.581171941746611465e+00, 1.216336609715709338e+00
4.962082409371404990e-01, 3.364985542712880751e+00, -5.057733701246974745e-02, 1.581171941746611465e+00, 1.415838762408753171e+00
3.973638384958743108e-01, 3.364985542712880306e+00, -4.546897112387783546e-02, 1.581171941746611465e+00, 1.586533649582798411e+00
3.183451744949021833e-01, 3.364985542712880306e+00, -3.766330433236095981e-02, 1.581171941746611465e+00, 1.723464124463156111e+00
2.583015918235797570e-01, 3.364985542712880306e+00, -3.050476472606925699e-02, 1.581171941746611465e+00, 1.827739635619072489e+00
2.145596587342718797e-01, 3.364985542712880306e+00, -2.379669794550012124e-02, 1.581171941746611465e+00, 1.904044169930654951e+00
1.844539969334972052e-01, 3.364985542712880306e+00, -1.489228164457284329e-02, 1.581171941746611465e+00, 1.958266880232111484e+00
1.690762173133289747e-01, 3.364985542712880306e+00, 0.000000000000000000e+00, 1.581171941746611465e+00, 2.000000000000000000e+00
1.746189597566121521e-01, 3.364985542712880306e+00, 2.103143469330280221e-02, 1.581171941746611465e+00, 2.041733119767888294e+00
1.987199026751990949e-01, 3.364985542712880306e+00, 4.209577561057262912e-02, 1.581171941746611465e+00, 2.095955830069344827e+00
2.395896434153818033e-01, 3.364985542712881639e+00, 6.140119918254656473e-02, 1.581171941746611465e+00, 2.172260364380927289e+00
2.994148709247789197e-01, 3.364985542712879862e+00, 7.668267183167698509e-02, 1.581171941746611465e+00, 2.276535875536843889e+00
3.800994267782479286e-01, 3.364985542712880306e+00, 8.503489308494557863e-02, 1.581171941746611465e+00, 2.413466350417201589e+00
4.812388735745063428e-01, 3.364985542712880306e+00, 8.682848107246322888e-02, 1.581171941746611465e+00, 2.584161237591246607e+00
5.994078244630101082e-01, 3.364985542712880306e+00, 8.310695781202249999e-02, 1.581171941746611465e+00, 2.783663390284290440e+00
7.273207215804180503e-01, 3.364985542712880306e+00, 7.442689434547564153e-02, 1.581171941746611465e+00, 3.000000000000000000e+00
8.549697754604579369e-01, 3.364985542712880306e+00, 6.245810454023265068e-02, 1.581171941746611465e+00, 3.216336609715709116e+00
9.724639111518157408e-01, 3.364985542712880306e+00, 4.925944392538814109e-02, 1.581171941746611465e+00, 3.415838762408752949e+00
1.072833961968039374e+00, 3.364985542712880751e+00, 3.663342485830699269e-02, 1.581171941746611465e+00, 3.586533649582798411e+00
1.153239359537643116e+00, 3.364985542712880306e+00, 2.565728265253380130e-02, 1.581171941746611465e+00, 3.723464124463156111e+00
1.214397323250113514e+00, 3.364985542712880306e+00, 1.678425738943181006e-02, 1.581171941746611465e+00, 3.827739635619072267e+00
1.259105536249413682e+00, 3.364985542712880306e+00, 9.989934864859091254e-03, 1.581171941746611465e+00, 3.904044169930655173e+00
1.290850081441638597e+00, 3.364985542712880306e+00, 4.996811226459920569e-03, 1.581171941746611465e+00, 3.958266880232111262e+00
1.312893639358427622e+00, 3.364985542712880306e+00, 0.000000000000000000e+00, 1.581171941746611465e+00, 4.000000000000000000e+00
1.258912887691977511e+00, 3.723097098575793851e+00, 0.000000000000000000e+00, 1.643021951394783020e+00, 0.000000000000000000e+00
1.238513448114630267e+00, 3.723097098575793851e+00, -3.716980778004543538e-03, 1.643021951394783020e+00, 4.173311976788848798e-02
1.209232819111689006e+00, 3.723097098575793851e+00, -7.006058683793611047e-03, 1.643021951394783020e+00, 9.595583006934514658e-02
1.168005098218767746e+00, 3.723097098575794295e+00, -1.142726555764439836e-02, 1.643021951394783020e+00, 1.722603643809274832e-01
1.111626577416688022e+00, 3.723097098575792963e+00, -1.710335608066293825e-02, 1.643021951394783020e+00, 2.765358755368439447e-01
1.037533006211291298e+00, 3.723097098575793851e+00, -2.394000071631535026e-02, 1.643021951394783020e+00, 4.134663504172014781e-01
9.450866561454063230e-01, 3.723097098575793851e+00, -3.151046499122674843e-02, 1.643021951394783020e+00, 5.841612375912467181e-01
8.369333640322631496e-01, 3.723097098575793851e+00, -3.895776894633966314e-02, 1.643021951394783020e+00, 7.836633902842906618e-01
7.195312495842993705e-01, 3.723097098575793851e+00, -4.497815533031759849e-02, 1.643021951394783020e+00, 1.000000000000000000e+00
6.020191866560944405e-01, 3.723097098575793851e+00, -4.814152516816958688e-02, 1.643021951394783020e+00, 1.216336609715709338e+00
4.936171491868970307e-01, 3.723097098575794295e+00, -4.739477472647500578e-02, 1.643021951394783020e+00, 1.415838762408753171e+00
4.009924982385515424e-01, 3.723097098575793851e+00, -4.260785108020767598e-02, 1.643021951394783020e+00, 1.586533649582798411e+00
3.269460576639963145e-01, 3.723097098575793851e+00, -3.529335330262283604e-02, 1.643021951394783020e+00, 1.723464124463156111e+00
2.706807129426621050e-01, 3.723097098575793851e+00, -2.858517841037395979e-02, 1.643021951394783020e+00, 1.827739635619072489e+00
2.296912113257371102e-01, 3.723097098575793851e+00, -2.229929855901433000e-02, 1.643021951394783020e+00, 1.904044169930654951e+00
2.014799383856973602e-01, 3.723097098575793851e+00, -1.395518972328912630e-02, 1.643021951394783020e+00, 1.958266880232111484e+00
1.870698004871448883e-01, 3.723097098575793851e+00, 0.000000000000000000e+00, 1.643021951394783020e+00, 2.000000000000000000e+00
1.922637676863572787e-01, 3.723097098575793851e+00, 1.970803858688532223e-02, 1.643021951394783020e+00, 2.041733119767888294e+00
